OrderID,OrderDate,City,Region,Category,Product,CustomerID,CustomerType,PaymentMode,Quantity,Sales,Cost,DiscountPercent,Profit,ProfitMargin_%
1511,2026-02-19,Hyderabad,North,Electronics,Sofa,1540,Returning,Cash,8,39405,18300,2,21105,53.56
1512,2026-02-20,Bangalore,North,Electronics,Laptop,1662,New,UPI,2,46538,28040,12,18498,39.75
1513,2026-02-21,Bangalore,West,Groceries,Mobile,1756,New,Cash,7,48310,4690,18,43620,90.29
1514,2026-02-22,Delhi,West,Furniture,Sofa,1781,New,Cash,4,11908,5554,1,6354,53.36
1515,2026-02-23,Mumbai,South,Groceries,Shirt,1078,New,Net Banking,2,13699,1630,16,12069,88.1
1516,2026-02-24,Mumbai,South,Clothing,Shirt,1432,New,UPI,7,35633,26489,15,9144,25.66
1517,2026-02-25,Hyderabad,West,Clothing,Rice,1800,New,Net Banking,1,2376,14571,3,-12195,-513.26
1518,2026-02-26,Hyderabad,South,Clothing,Table,1152,New,UPI,4,15255,20481,17,-5226,-34.26
1519,2026-02-27,Mumbai,West,Clothing,Table,1788,Returning,Cash,9,14647,12436,13,2211,15.1
1520,2026-02-28,Delhi,South,Electronics,Table,1400,Returning,Net Banking,4,39176,2618,29,36558,93.32
1521,2026-03-01,Mumbai,North,Electronics,Shirt,1278,Returning,Cash,3,9163,1163,1,8000,87.31
1522,2026-03-02,Delhi,South,Groceries,Rice,1056,Returning,UPI,2,40051,19518,12,20533,51.27
1523,2026-03-03,Hyderabad,North,Furniture,Table,1976,New,Card,3,35744,16235,26,19509,54.58
1524,2026-03-04,Chennai,North,Clothing,Table,1185,Returning,Net Banking,1,7443,19658,26,-12215,-164.11
1525,2026-03-05,Hyderabad,North,Groceries,Laptop,1397,Returning,Net Banking,8,14324,23078,20,-8754,-61.11
1526,2026-03-06,Hyderabad,North,Electronics,Laptop,1604,Returning,Cash,1,22143,20853,19,1290,5.83
1527,2026-03-07,Bangalore,South,Electronics,Laptop,1787,New,Cash,3,41363,20374,16,20989,50.74
1528,2026-03-08,Bangalore,West,Furniture,Mobile,1157,Returning,Card,3,5920,10263,14,-4343,-73.36
1529,2026-03-09,Bangalore,North,Furniture,Table,1786,Returning,Net Banking,2,18375,18407,24,-32,-0.17
1530,2026-03-10,Bangalore,South,Furniture,Mobile,1692,New,UPI,5,38996,8553,29,30443,78.07
1531,2026-03-11,Delhi,North,Groceries,Rice,1358,Returning,UPI,3,12748,17871,19,-5123,-40.19
1532,2026-03-12,Mumbai,South,Electronics,Shirt,1439,New,Net Banking,3,29535,28314,4,1221,4.13
1533,2026-03-13,Chennai,South,Electronics,Table,1588,Returning,Net Banking,8,16715,24799,6,-8084,-48.36
1534,2026-03-14,Hyderabad,South,Furniture,Shirt,1465,New,Net Banking,4,48252,23287,17,24965,51.74
1535,2026-03-15,Delhi,West,Clothing,Laptop,1662,Returning,Card,4,7450,22205,23,-14755,-198.05
1536,2026-03-16,Chennai,South,Furniture,Table,1445,Returning,UPI,3,26010,4345,10,21665,83.29
1537,2026-03-17,Delhi,South,Groceries,Sofa,1749,Returning,UPI,1,1020,13996,17,-12976,-1272.16
1538,2026-03-18,Delhi,West,Furniture,Mobile,1800,New,Cash,8,15717,6801,26,8916,56.73
1539,2026-03-19,Hyderabad,West,Furniture,Mobile,1742,Returning,Cash,1,48348,12385,25,35963,74.38
1540,2026-03-20,Mumbai,South,Groceries,Table,1487,New,Net Banking,7,43885,16982,4,26903,61.3
1541,2026-03-21,Bangalore,West,Furniture,Laptop,1529,New,Cash,5,10664,2788,12,7876,73.86
1542,2026-03-22,Mumbai,North,Electronics,Mobile,1072,New,Card,4,2099,26590,27,-24491,-1166.79
1543,2026-03-23,Hyderabad,North,Clothing,Laptop,1928,New,UPI,4,24225,21181,17,3044,12.57
1544,2026-03-24,Hyderabad,West,Furniture,Rice,1927,Returning,UPI,8,3637,25709,1,-22072,-606.87
1545,2026-03-25,Hyderabad,West,Groceries,Shirt,1700,Returning,Cash,6,42349,8296,19,34053,80.41
1546,2026-03-26,Chennai,South,Clothing,Sofa,1949,Returning,Net Banking,1,41512,7763,3,33749,81.3
1547,2026-03-27,Mumbai,West,Groceries,Shirt,1016,New,Cash,8,20797,29917,12,-9120,-43.85
1548,2026-03-28,Mumbai,South,Clothing,Shirt,1530,Returning,Net Banking,2,41225,13277,23,27948,67.79
1549,2026-03-29,Delhi,North,Clothing,Rice,1730,New,Card,6,11807,9270,28,2537,21.49
1550,2026-03-30,Delhi,West,Furniture,Mobile,1325,New,UPI,9,18738,20843,15,-2105,-11.23
1551,2026-03-31,Delhi,South,Electronics,Sofa,1994,New,Card,1,7402,7885,5,-483,-6.53
1552,2026-04-01,Hyderabad,South,Furniture,Mobile,1631,Returning,UPI,6,5521,15362,25,-9841,-178.25
1553,2026-04-02,Mumbai,North,Groceries,Table,1612,Returning,Card,8,9382,8964,7,418,4.46
1554,2026-04-03,Hyderabad,West,Groceries,Shirt,1545,New,Cash,2,46460,22222,15,24238,52.17
1555,2026-04-04,Chennai,North,Clothing,Table,1595,Returning,Card,5,38121,5381,12,32740,85.88
1556,2026-04-05,Delhi,South,Clothing,Laptop,1920,Returning,Card,6,16065,20838,22,-4773,-29.71
1557,2026-04-06,Hyderabad,South,Electronics,Shirt,1707,New,Cash,5,20934,16518,28,4416,21.09
1558,2026-04-07,Hyderabad,West,Furniture,Mobile,1841,New,UPI,3,15425,16191,25,-766,-4.97
1559,2026-04-08,Chennai,South,Groceries,Shirt,1201,Returning,UPI,4,14111,20811,3,-6700,-47.48
1560,2026-04-09,Bangalore,West,Clothing,Laptop,1343,New,Cash,7,41799,25528,1,16271,38.93
1561,2026-04-10,Mumbai,North,Electronics,Rice,1852,New,Card,4,16510,9867,8,6643,40.24
1562,2026-04-11,Bangalore,West,Groceries,Table,1522,Returning,Card,9,38851,21795,17,17056,43.9
1563,2026-04-12,Delhi,West,Clothing,Table,1858,Returning,Card,2,9816,913,16,8903,90.7
1564,2026-04-13,Hyderabad,South,Groceries,Mobile,1399,New,Net Banking,5,13317,18434,7,-5117,-38.42
1565,2026-04-14,Chennai,South,Electronics,Shirt,1217,Returning,UPI,8,3175,21410,25,-18235,-574.33
1566,2026-04-15,Chennai,West,Electronics,Mobile,1444,New,Card,5,12341,15214,14,-2873,-23.28
1567,2026-04-16,Mumbai,South,Groceries,Rice,1764,New,UPI,8,26654,7641,8,19013,71.33
1568,2026-04-17,Bangalore,South,Furniture,Shirt,1221,Returning,Card,8,22608,13682,16,8926,39.48
1569,2026-04-18,Mumbai,South,Groceries,Shirt,1382,New,Cash,9,18579,23455,22,-4876,-26.24
1570,2026-04-19,Hyderabad,West,Clothing,Mobile,1880,New,Cash,6,31194,16725,1,14469,46.38
1571,2026-04-20,Mumbai,South,Furniture,Mobile,1591,New,UPI,4,35837,2446,5,33391,93.17
1572,2026-04-21,Chennai,West,Clothing,Laptop,1006,Returning,UPI,3,4358,22087,28,-17729,-406.82
1573,2026-04-22,Chennai,South,Groceries,Rice,1271,Returning,Cash,5,19822,691,26,19131,96.51
1574,2026-04-23,Delhi,North,Furniture,Laptop,1738,Returning,Net Banking,6,42576,16924,4,25652,60.25
1575,2026-04-24,Delhi,South,Clothing,Table,1015,New,Cash,3,38012,14675,16,23337,61.39
1576,2026-04-25,Hyderabad,South,Groceries,Shirt,1423,New,Card,2,20727,10551,1,10176,49.1
1577,2026-04-26,Bangalore,West,Groceries,Mobile,1523,Returning,Net Banking,7,35579,6392,17,29187,82.03
1578,2026-04-27,Mumbai,West,Furniture,Shirt,1802,Returning,Cash,5,32018,26408,9,5610,17.52
1579,2026-04-28,Hyderabad,South,Groceries,Shirt,1752,Returning,Net Banking,9,17555,3949,9,13606,77.5
1580,2026-04-29,Delhi,North,Electronics,Sofa,1020,New,Net Banking,3,6906,8827,5,-1921,-27.82
1581,2026-04-30,Mumbai,South,Clothing,Table,1689,Returning,Net Banking,8,41751,6409,26,35342,84.65
1582,2026-05-01,Delhi,South,Clothing,Sofa,1938,New,UPI,6,5063,12893,11,-7830,-154.65
1583,2026-05-02,Mumbai,North,Groceries,Shirt,1227,Returning,Cash,4,44214,29690,16,14524,32.85
1584,2026-05-03,Bangalore,West,Groceries,Mobile,1784,New,UPI,9,9644,2441,26,7203,74.69
1585,2026-05-04,Hyderabad,South,Electronics,Shirt,1287,New,UPI,5,43378,26641,12,16737,38.58
1586,2026-05-05,Mumbai,West,Furniture,Table,1808,Returning,Card,6,9142,4721,19,4421,48.36
1587,2026-05-06,Chennai,West,Groceries,Sofa,1133,New,Card,9,32644,24408,27,8236,25.23
1588,2026-05-07,Chennai,North,Groceries,Mobile,1983,Returning,Net Banking,7,34521,7043,15,27478,79.6
1589,2026-05-08,Mumbai,North,Groceries,Shirt,1282,New,Net Banking,5,12564,23106,9,-10542,-83.91
1590,2026-05-09,Mumbai,West,Groceries,Rice,1403,New,Card,2,40619,25464,26,15155,37.31
1591,2026-05-10,Mumbai,South,Clothing,Table,1664,Returning,Card,4,6104,18442,20,-12338,-202.13
1592,2026-05-11,Chennai,West,Groceries,Table,1065,New,Cash,2,28299,14512,1,13787,48.72
1593,2026-05-12,Chennai,South,Clothing,Rice,1648,Returning,Net Banking,3,48958,2621,1,46337,94.65
1594,2026-05-13,Mumbai,South,Groceries,Shirt,1603,Returning,Net Banking,3,14421,17912,22,-3491,-24.21
1595,2026-05-14,Delhi,North,Furniture,Table,1436,Returning,Card,4,24211,12226,6,11985,49.5
1596,2026-05-15,Delhi,South,Electronics,Mobile,1828,New,Cash,6,12202,25157,5,-12955,-106.17
1597,2026-05-16,Bangalore,South,Furniture,Shirt,1933,New,Card,3,44871,6156,0,38715,86.28
1598,2026-05-17,Hyderabad,West,Groceries,Shirt,1258,New,Card,1,43185,9467,11,33718,78.08
1599,2026-05-18,Delhi,North,Groceries,Sofa,1979,Returning,UPI,1,42127,19922,12,22205,52.71
1600,2026-05-19,Chennai,South,Groceries,Table,1965,Returning,Net Banking,9,4685,16264,11,-11579,-247.15
1601,2026-05-20,Delhi,South,Furniture,Table,1102,New,Cash,9,25661,16373,18,9288,36.2
1602,2026-05-21,Bangalore,North,Groceries,Rice,1992,New,UPI,5,43637,29449,8,14188,32.51
1603,2026-05-22,Bangalore,West,Furniture,Sofa,1566,Returning,Net Banking,9,19366,11579,9,7787,40.21
1604,2026-05-23,Hyderabad,North,Clothing,Sofa,1768,New,Card,7,38712,18762,16,19950,51.53
1605,2026-05-24,Delhi,North,Electronics,Table,1100,Returning,Cash,9,25276,2771,17,22505,89.04
1606,2026-05-25,Chennai,South,Electronics,Shirt,1197,New,Net Banking,7,16410,2107,7,14303,87.16
1607,2026-05-26,Chennai,South,Furniture,Sofa,1812,Returning,Card,9,49239,20023,6,29216,59.34
1608,2026-05-27,Mumbai,West,Clothing,Rice,1225,New,UPI,2,10678,16179,8,-5501,-51.52
1609,2026-05-28,Chennai,South,Furniture,Sofa,1942,New,Cash,8,25575,17489,9,8086,31.62
1610,2026-05-29,Hyderabad,South,Clothing,Rice,1462,Returning,Net Banking,7,42401,21619,11,20782,49.01
1611,2026-05-30,Hyderabad,North,Groceries,Sofa,1236,Returning,UPI,6,42230,28490,14,13740,32.54
1612,2026-05-31,Chennai,South,Clothing,Rice,1025,Returning,Card,5,14888,4165,14,10723,72.02
1613,2026-06-01,Chennai,West,Clothing,Sofa,1120,New,Card,4,17727,16808,27,919,5.18
1614,2026-06-02,Mumbai,North,Clothing,Sofa,1909,Returning,Net Banking,7,49971,6352,3,43619,87.29
1615,2026-06-03,Chennai,West,Electronics,Mobile,1505,Returning,Card,3,4081,5962,3,-1881,-46.09
1616,2026-06-04,Mumbai,North,Clothing,Rice,1181,New,Cash,8,24021,19028,22,4993,20.79
1617,2026-06-05,Mumbai,South,Groceries,Rice,1710,Returning,Net Banking,2,10449,4770,0,5679,54.35
1618,2026-06-06,Chennai,North,Groceries,Rice,1813,Returning,UPI,1,16657,16197,25,460,2.76
1619,2026-06-07,Bangalore,North,Groceries,Laptop,1766,Returning,Net Banking,2,36059,28841,11,7218,20.02
1620,2026-06-08,Bangalore,South,Clothing,Sofa,1633,New,Net Banking,9,2532,24991,24,-22459,-887.01
1621,2026-06-09,Mumbai,South,Furniture,Rice,1542,New,UPI,5,38130,18260,1,19870,52.11
1622,2026-06-10,Chennai,West,Furniture,Table,1983,New,Card,8,17015,3962,14,13053,76.71
1623,2026-06-11,Bangalore,West,Groceries,Laptop,1314,Returning,UPI,3,38756,15974,16,22782,58.78
1624,2026-06-12,Chennai,South,Electronics,Mobile,1990,New,Cash,7,7344,847,6,6497,88.47
1625,2026-06-13,Chennai,South,Furniture,Rice,1796,Returning,Card,2,42198,16884,5,25314,59.99
1626,2026-06-14,Chennai,South,Clothing,Rice,1617,Returning,Net Banking,8,49461,562,11,48899,98.86
1627,2026-06-15,Delhi,North,Furniture,Laptop,1735,Returning,Card,7,10106,2283,18,7823,77.41
1628,2026-06-16,Chennai,North,Groceries,Sofa,1272,New,Card,5,35206,28890,0,6316,17.94
1629,2026-06-17,Delhi,North,Electronics,Table,1909,New,Cash,4,48587,8917,27,39670,81.65
1630,2026-06-18,Mumbai,South,Furniture,Mobile,1231,Returning,Card,1,10652,7066,20,3586,33.67
1631,2026-06-19,Bangalore,West,Furniture,Rice,1419,Returning,Card,5,25550,17926,25,7624,29.84
1632,2026-06-20,Bangalore,South,Groceries,Sofa,1767,New,Card,9,7389,25920,13,-18531,-250.79
1633,2026-06-21,Bangalore,North,Electronics,Table,1441,New,Net Banking,4,23361,11372,3,11989,51.32
1634,2026-06-22,Bangalore,North,Electronics,Table,1495,New,Card,9,36847,29195,4,7652,20.77
1635,2026-06-23,Bangalore,South,Groceries,Mobile,1023,Returning,UPI,2,40063,15818,0,24245,60.52
1636,2026-06-24,Bangalore,South,Clothing,Shirt,1108,New,Card,4,14703,1734,0,12969,88.21
1637,2026-06-25,Bangalore,North,Furniture,Table,1702,New,Cash,9,19642,2484,20,17158,87.35
1638,2026-06-26,Mumbai,North,Clothing,Shirt,1501,New,Card,4,42326,29332,5,12994,30.7
1639,2026-06-27,Chennai,North,Furniture,Table,1858,Returning,Card,5,37509,26354,4,11155,29.74
1640,2026-06-28,Hyderabad,South,Furniture,Mobile,1024,New,Net Banking,8,14881,18478,1,-3597,-24.17
1641,2026-06-29,Delhi,North,Clothing,Laptop,1186,Returning,UPI,1,16414,23141,24,-6727,-40.98
1642,2026-06-30,Hyderabad,North,Groceries,Mobile,1287,Returning,Card,1,15329,27627,20,-12298,-80.23
1643,2026-07-01,Hyderabad,West,Groceries,Mobile,1627,Returning,UPI,9,23831,2452,26,21379,89.71
1644,2026-07-02,Chennai,South,Furniture,Laptop,1337,New,Cash,9,42091,18579,26,23512,55.86
1645,2026-07-03,Chennai,West,Groceries,Laptop,1877,New,Net Banking,4,8588,17838,4,-9250,-107.71
1646,2026-07-04,Chennai,West,Furniture,Sofa,1913,New,UPI,2,1903,3791,25,-1888,-99.21
1647,2026-07-05,Bangalore,North,Groceries,Table,1036,Returning,Net Banking,9,45416,9048,8,36368,80.08
1648,2026-07-06,Mumbai,South,Furniture,Sofa,1793,New,Card,4,43723,15004,18,28719,65.68
1649,2026-07-07,Bangalore,North,Groceries,Laptop,1136,Returning,Cash,6,36572,12287,20,24285,66.4
1650,2026-07-08,Mumbai,South,Electronics,Shirt,1507,New,Net Banking,1,18610,1468,14,17142,92.11
1651,2026-07-09,Mumbai,West,Clothing,Shirt,1226,New,Card,9,35052,17125,12,17927,51.14
1652,2026-07-10,Hyderabad,South,Electronics,Mobile,1319,New,UPI,5,34457,28522,11,5935,17.22
1653,2026-07-11,Hyderabad,North,Clothing,Rice,1839,New,Cash,3,22527,4734,4,17793,78.99
1654,2026-07-12,Mumbai,North,Clothing,Mobile,1915,Returning,Cash,4,38550,27220,1,11330,29.39
1655,2026-07-13,Mumbai,North,Furniture,Mobile,1181,Returning,UPI,1,30011,8838,26,21173,70.55
1656,2026-07-14,Bangalore,South,Clothing,Rice,1873,Returning,UPI,9,38275,7849,3,30426,79.49
1657,2026-07-15,Bangalore,West,Electronics,Table,1085,Returning,Cash,8,35764,13868,26,21896,61.22
1658,2026-07-16,Hyderabad,West,Electronics,Laptop,1466,New,Net Banking,4,33004,22045,26,10959,33.21
1659,2026-07-17,Chennai,South,Groceries,Shirt,1925,Returning,Cash,2,25064,15701,17,9363,37.36
1660,2026-07-18,Mumbai,North,Electronics,Mobile,1052,Returning,UPI,9,29702,16570,20,13132,44.21
1661,2026-07-19,Bangalore,West,Groceries,Rice,1859,Returning,Net Banking,4,21165,9234,9,11931,56.37
1662,2026-07-20,Hyderabad,North,Clothing,Sofa,1866,New,Card,9,9631,9383,12,248,2.58
1663,2026-07-21,Bangalore,South,Electronics,Mobile,1234,Returning,Cash,3,22852,1525,11,21327,93.33
1664,2026-07-22,Mumbai,North,Clothing,Shirt,1958,Returning,UPI,7,5507,29126,1,-23619,-428.89
1665,2026-07-23,Mumbai,West,Electronics,Laptop,1778,New,Card,7,1527,12697,25,-11170,-731.5
1666,2026-07-24,Delhi,West,Electronics,Mobile,1798,New,Cash,4,29981,3859,14,26122,87.13
1667,2026-07-25,Chennai,North,Groceries,Mobile,1432,Returning,Cash,2,36764,5757,13,31007,84.34
1668,2026-07-26,Delhi,South,Clothing,Table,1495,Returning,Net Banking,9,37235,22620,24,14615,39.25
1669,2026-07-27,Hyderabad,North,Electronics,Rice,1998,New,UPI,4,48540,24563,9,23977,49.4
1670,2026-07-28,Bangalore,South,Furniture,Sofa,1099,Returning,Card,8,34471,3451,21,31020,89.99
1671,2026-07-29,Hyderabad,North,Clothing,Sofa,1989,New,Cash,2,1662,25805,7,-24143,-1452.65
1672,2026-07-30,Mumbai,West,Clothing,Laptop,1598,Returning,Net Banking,8,25940,7889,24,18051,69.59
1673,2026-07-31,Delhi,South,Clothing,Shirt,1402,Returning,Card,5,42882,15166,14,27716,64.63
1674,2026-08-01,Delhi,South,Groceries,Laptop,1395,Returning,Card,7,7256,15452,12,-8196,-112.95
1675,2026-08-02,Delhi,South,Furniture,Mobile,1526,Returning,Cash,7,29432,29575,7,-143,-0.49
1676,2026-08-03,Hyderabad,West,Clothing,Mobile,1414,Returning,Card,9,9367,19439,20,-10072,-107.53
1677,2026-08-04,Mumbai,North,Electronics,Sofa,1938,New,Cash,3,47228,14727,20,32501,68.82
1678,2026-08-05,Bangalore,West,Electronics,Shirt,1612,New,Net Banking,4,39065,18034,21,21031,53.84
1679,2026-08-06,Bangalore,South,Groceries,Rice,1676,Returning,Net Banking,4,26511,16124,13,10387,39.18
1680,2026-08-07,Hyderabad,North,Electronics,Shirt,1462,Returning,Card,5,9573,2235,0,7338,76.65
1681,2026-08-08,Delhi,West,Clothing,Mobile,1540,Returning,Cash,6,16582,24815,12,-8233,-49.65
1682,2026-08-09,Chennai,South,Electronics,Rice,1625,New,UPI,3,6378,17922,26,-11544,-181.0
1683,2026-08-10,Hyderabad,South,Clothing,Shirt,1618,New,Net Banking,4,14500,6869,7,7631,52.63
1684,2026-08-11,Hyderabad,West,Electronics,Shirt,1921,New,Cash,3,1305,7627,17,-6322,-484.44
1685,2026-08-12,Mumbai,West,Furniture,Rice,1363,New,Cash,2,22881,3412,21,19469,85.09
1686,2026-08-13,Bangalore,West,Groceries,Mobile,1129,New,Cash,9,5697,15964,29,-10267,-180.22
1687,2026-08-14,Hyderabad,South,Groceries,Shirt,1083,New,Card,1,8222,21724,29,-13502,-164.22
1688,2026-08-15,Hyderabad,West,Furniture,Rice,1270,New,UPI,2,8933,27616,8,-18683,-209.15
1689,2026-08-16,Delhi,South,Furniture,Table,1243,New,Card,8,18849,13106,12,5743,30.47
1690,2026-08-17,Delhi,West,Groceries,Table,1387,Returning,Net Banking,7,25236,1742,2,23494,93.1
1691,2026-08-18,Chennai,South,Furniture,Mobile,1213,New,Card,1,45231,16136,17,29095,64.33
1692,2026-08-19,Mumbai,South,Clothing,Rice,1817,New,Cash,5,34170,25848,9,8322,24.35
1693,2026-08-20,Chennai,North,Electronics,Table,1165,New,Card,6,13901,10608,4,3293,23.69
1694,2026-08-21,Delhi,West,Groceries,Rice,1790,New,Cash,5,7940,8598,26,-658,-8.29
1695,2026-08-22,Bangalore,West,Furniture,Shirt,1058,Returning,UPI,4,49790,3912,24,45878,92.14
1696,2026-08-23,Delhi,South,Clothing,Mobile,1601,New,Card,1,20054,19383,5,671,3.35
1697,2026-08-24,Mumbai,South,Groceries,Table,1882,Returning,Card,7,41863,12132,29,29731,71.02
1698,2026-08-25,Delhi,South,Furniture,Shirt,1842,Returning,Card,9,44610,13731,7,30879,69.22
1699,2026-08-26,Mumbai,North,Groceries,Laptop,1923,Returning,Cash,6,5544,15683,23,-10139,-182.88
1700,2026-08-27,Mumbai,North,Furniture,Laptop,1503,New,Cash,3,26318,7660,6,18658,70.89
1701,2026-08-28,Mumbai,South,Groceries,Mobile,1705,New,Card,4,7074,22994,20,-15920,-225.05
1702,2026-08-29,Mumbai,West,Clothing,Table,1122,New,Card,5,40618,20429,17,20189,49.7
1703,2026-08-30,Mumbai,West,Clothing,Table,1647,Returning,UPI,1,34518,18097,13,16421,47.57
1704,2026-08-31,Bangalore,North,Electronics,Table,1412,Returning,UPI,5,26444,11623,14,14821,56.05
1705,2026-09-01,Chennai,North,Groceries,Rice,1138,Returning,Net Banking,1,21446,17302,9,4144,19.32
1706,2026-09-02,Hyderabad,South,Electronics,Shirt,1228,Returning,UPI,9,29543,28857,25,686,2.32
1707,2026-09-03,Chennai,West,Groceries,Table,1273,New,UPI,7,25789,5460,20,20329,78.83
1708,2026-09-04,Mumbai,South,Furniture,Shirt,1438,New,UPI,3,2617,1288,11,1329,50.78
1709,2026-09-05,Bangalore,North,Furniture,Mobile,1561,New,Cash,9,36298,18755,6,17543,48.33
1710,2026-09-06,Delhi,West,Electronics,Table,1909,Returning,UPI,2,4333,29666,27,-25333,-584.65
1711,2026-09-07,Bangalore,West,Groceries,Mobile,1117,Returning,UPI,7,41002,13850,27,27152,66.22
1712,2026-09-08,Mumbai,North,Electronics,Table,1713,New,Card,9,23152,18909,6,4243,18.33
1713,2026-09-09,Bangalore,South,Clothing,Laptop,1994,New,Cash,6,25091,23148,10,1943,7.74
1714,2026-09-10,Bangalore,South,Electronics,Sofa,1904,Returning,Net Banking,5,1511,2946,12,-1435,-94.97
1715,2026-09-11,Mumbai,West,Electronics,Mobile,1482,New,Net Banking,7,48314,24313,14,24001,49.68
1716,2026-09-12,Bangalore,North,Furniture,Table,1394,New,UPI,6,38850,21707,17,17143,44.13
1717,2026-09-13,Hyderabad,West,Electronics,Sofa,1702,Returning,Net Banking,5,17636,16683,6,953,5.4
1718,2026-09-14,Hyderabad,North,Groceries,Mobile,1875,Returning,Net Banking,2,21517,9252,5,12265,57.0
1719,2026-09-15,Bangalore,South,Furniture,Rice,1459,Returning,Net Banking,8,32786,19535,22,13251,40.42
1720,2026-09-16,Delhi,North,Electronics,Table,1834,New,UPI,7,9820,13940,10,-4120,-41.96
1721,2026-09-17,Mumbai,South,Clothing,Rice,1692,Returning,Net Banking,6,37244,12596,7,24648,66.18
1722,2026-09-18,Hyderabad,North,Electronics,Laptop,1934,New,UPI,5,10178,17423,19,-7245,-71.18
1723,2026-09-19,Delhi,West,Electronics,Table,1077,New,Card,5,2725,6999,0,-4274,-156.84
1724,2026-09-20,Bangalore,South,Electronics,Laptop,1951,Returning,Card,9,19477,21639,7,-2162,-11.1
1725,2026-09-21,Delhi,West,Furniture,Sofa,1411,New,Net Banking,1,47533,15267,7,32266,67.88
1726,2026-09-22,Chennai,West,Groceries,Mobile,1074,Returning,Card,9,35469,22843,18,12626,35.6
1727,2026-09-23,Hyderabad,South,Clothing,Shirt,1294,Returning,UPI,6,9496,28212,2,-18716,-197.09
1728,2026-09-24,Bangalore,South,Electronics,Laptop,1792,New,Card,4,13270,20173,4,-6903,-52.02
1729,2026-09-25,Mumbai,West,Groceries,Shirt,1020,New,Net Banking,7,11472,27686,29,-16214,-141.34
1730,2026-09-26,Bangalore,West,Groceries,Shirt,1905,Returning,UPI,9,21724,22430,2,-706,-3.25
1731,2026-09-27,Mumbai,West,Furniture,Mobile,1170,Returning,Cash,5,31416,29988,14,1428,4.55
1732,2026-09-28,Bangalore,West,Clothing,Sofa,1014,Returning,UPI,5,36575,27020,13,9555,26.12
1733,2026-09-29,Delhi,South,Furniture,Mobile,1210,Returning,Card,8,16654,11837,20,4817,28.92
1734,2026-09-30,Delhi,South,Groceries,Table,1559,Returning,Cash,7,12078,16319,14,-4241,-35.11
1735,2026-10-01,Delhi,West,Groceries,Laptop,1085,Returning,UPI,8,29030,16284,23,12746,43.91
1736,2026-10-02,Chennai,North,Groceries,Shirt,1148,New,Cash,2,8572,19642,16,-11070,-129.14
1737,2026-10-03,Mumbai,North,Furniture,Mobile,1699,New,Cash,9,18408,5811,17,12597,68.43
1738,2026-10-04,Delhi,South,Clothing,Mobile,1371,New,Cash,3,20359,11952,1,8407,41.29
1739,2026-10-05,Chennai,West,Electronics,Mobile,1479,New,UPI,6,9698,20991,11,-11293,-116.45
1740,2026-10-06,Mumbai,West,Furniture,Laptop,1817,Returning,Card,6,5856,15074,15,-9218,-157.41
1741,2026-10-07,Bangalore,South,Groceries,Sofa,1150,New,UPI,2,28527,18779,3,9748,34.17
1742,2026-10-08,Chennai,North,Furniture,Mobile,1140,New,Card,7,40492,16452,24,24040,59.37
1743,2026-10-09,Hyderabad,North,Groceries,Laptop,1068,Returning,UPI,9,10245,3000,1,7245,70.72
1744,2026-10-10,Chennai,North,Electronics,Shirt,1259,New,UPI,1,44634,15218,27,29416,65.9
1745,2026-10-11,Chennai,South,Electronics,Table,1987,Returning,UPI,8,43864,3329,13,40535,92.41
1746,2026-10-12,Mumbai,North,Clothing,Rice,1845,Returning,Card,2,29946,28949,10,997,3.33
1747,2026-10-13,Bangalore,South,Groceries,Laptop,1967,Returning,UPI,1,38355,547,12,37808,98.57
1748,2026-10-14,Hyderabad,South,Clothing,Rice,1520,Returning,Cash,8,38690,2864,27,35826,92.6
1749,2026-10-15,Delhi,West,Clothing,Mobile,1632,Returning,UPI,2,38814,27332,24,11482,29.58
1750,2026-10-16,Delhi,North,Electronics,Mobile,1370,New,Cash,6,32645,22550,6,10095,30.92
1751,2026-10-17,Chennai,South,Furniture,Laptop,1418,New,Net Banking,6,20278,13364,9,6914,34.1
1752,2026-10-18,Mumbai,North,Furniture,Rice,1100,New,Net Banking,5,8203,23342,23,-15139,-184.55
1753,2026-10-19,Mumbai,North,Clothing,Mobile,1660,Returning,Card,8,49171,25829,0,23342,47.47
1754,2026-10-20,Delhi,West,Electronics,Shirt,1953,New,Card,3,22658,8677,28,13981,61.7
1755,2026-10-21,Hyderabad,North,Groceries,Sofa,1657,New,Net Banking,4,43596,13847,20,29749,68.24
1756,2026-10-22,Bangalore,West,Furniture,Sofa,1864,New,UPI,7,16797,24514,24,-7717,-45.94
1757,2026-10-23,Hyderabad,South,Clothing,Mobile,1967,New,UPI,7,33806,8431,27,25375,75.06
1758,2026-10-24,Bangalore,North,Furniture,Rice,1242,Returning,UPI,8,31958,23942,3,8016,25.08
1759,2026-10-25,Delhi,South,Furniture,Table,1752,New,Net Banking,2,7265,19686,17,-12421,-170.97
1760,2026-10-26,Bangalore,North,Groceries,Mobile,1511,Returning,Cash,2,7598,13341,5,-5743,-75.59
1761,2026-10-27,Mumbai,South,Electronics,Table,1848,Returning,Card,4,36183,12344,1,23839,65.88
1762,2026-10-28,Chennai,North,Groceries,Table,1554,New,Cash,9,18142,9094,2,9048,49.87
1763,2026-10-29,Chennai,North,Electronics,Rice,1094,Returning,Net Banking,9,27998,13918,13,14080,50.29
